"","nearest_coarse_block","BBA_ID","Lat1","Lon1","Forest1","Elev1","Lat2","Lon2","Forest2","Elev2","Lat3","Lon3","Forest3","Elev3","Lat4","Lon4","Forest4","Elev4","Centroid_ID","nearest_block_BBA_ID","Cell","eLists","eHours","eKM","eHA","eNumObs","eCount","total.eLists","total.eHours.x","total.eNumObs","total.eCount.x","avg.eCount","avg.eHours"
"3490",913,"54A33",41.4375,-75.09375,0.935874735,375.521019,41.45833333,-75.0625,0.840332088,326.2892476,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3490,3490,1193,0,0,0,0,0,0,0,0,0,0,0,0
"3491",914,"54A21",41.47916667,-75.21875,0.962432357,347.1183828,41.45833333,-75.1875,0.839812252,347.5766611,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3491,3491,1101,0,0,0,0,0,0,0,0,0,0,0,0
"3492",914,"54A24",41.4375,-75.15625,0.869166985,338.6541939,41.45833333,-75.1875,0.839812252,347.5766611,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3496,3496,1194,0,0,0,0,0,0,0,0,0,0,0,0
"3493",914,"54A22",41.47916667,-75.15625,0.578397696,321.3387794,41.45833333,-75.1875,0.839812252,347.5766611,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3497,3497,1100,0,0,0,0,0,0,0,0,0,0,0,0
"3494",914,"54A23",41.4375,-75.21875,0.94925197,383.1952881,41.45833333,-75.1875,0.839812252,347.5766611,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3503,3503,1195,0,0,0,0,0,0,0,0,0,0,0,0
"3495",915,"54A26",41.39583333,-75.15625,0.901214013,466.7302818,41.375,-75.1875,0.880897102,474.8092597,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3494,3494,1288,0,0,0,0,0,0,0,0,0,0,0,2.75
"3496",915,"54B21",41.35416667,-75.21875,0.911263984,522.3463402,41.375,-75.1875,0.880897102,474.8092597,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3492,3492,1383,0,0,0,0,0,0,0,0,0,0,0,2.75
"3497",915,"54B22",41.35416667,-75.15625,0.732638527,461.2362137,41.375,-75.1875,0.880897102,474.8092597,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3493,3493,1382,0,0,0,0,0,0,0,0,0,0,0,2.75
"3498",915,"54A25",41.39583333,-75.21875,0.978471885,448.9242031,41.375,-75.1875,0.880897102,474.8092597,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3495,3495,1289,2,11,0,2.0234,3,0,2,11,3,0,0,2.75
"3499",916,"54A15",41.39583333,-75.34375,0.977453259,422.3889221,41.375,-75.3125,0.912042122,426.4957433,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3498,3498,1291,0,0,0,0,0,0,0,0,0,0,0,0.175
"3500",916,"54B12",41.35416667,-75.28125,0.903798343,447.0422872,41.375,-75.3125,0.912042122,426.4957433,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3501,3501,1384,0,0,0,0,0,0,0,0,0,0,0,0.175
"3501",916,"54B11",41.35416667,-75.34375,0.941291517,397.3763733,41.375,-75.3125,0.912042122,426.4957433,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3502,3502,1385,1,0.7,3.219,0,2,0,1,0.7,2,0,0,0.175
"3502",916,"54A16",41.39583333,-75.28125,0.825625369,439.1753906,41.375,-75.3125,0.912042122,426.4957433,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3499,3499,1290,0,0,0,0,0,0,0,0,0,0,0,0.175
"3503",917,"53A75",41.39583333,-75.46875,0.656415952,451.290554,41.375,-75.4375,0.698781748,466.5433653,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3500,3500,1294,0,0,0,0,0,0,0,0,0,0,0,0
"3504",917,"53B72",41.35416667,-75.40625,0.93,450.6833038,41.375,-75.4375,0.698781748,466.5433653,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3516,3516,1386,0,0,0,0,0,0,0,0,0,0,0,0
"3505",917,"53B71",41.35416667,-75.46875,0.865253885,515.4163886,41.375,-75.4375,0.698781748,466.5433653,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3505,3505,1388,0,0,0,0,0,0,0,0,0,0,0,0
"3506",917,"53A76",41.39583333,-75.40625,0.343457153,448.7832146,41.375,-75.4375,0.698781748,466.5433653,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3506,3506,1292,0,0,0,0,0,0,0,0,0,0,0,0
"3507",918,"54A11",41.47916667,-75.34375,0.840641043,427.2054672,41.45833333,-75.3125,0.820876722,418.1761412,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3507,3507,1103,0,0,0,0,0,0,0,0,0,0,0,1
"3508",918,"54A13",41.4375,-75.34375,0.941896767,444.1819519,41.45833333,-75.3125,0.820876722,418.1761412,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3504,3504,1197,0,0,0,0,0,0,0,0,0,0,0,1
"3509",918,"54A14",41.4375,-75.28125,0.720717283,416.7136475,41.45833333,-75.3125,0.820876722,418.1761412,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3509,3509,1196,0,0,0,0,0,0,0,0,0,0,0,1
"3510",918,"54A12",41.47916667,-75.28125,0.780251795,384.6034982,41.45833333,-75.3125,0.820876722,418.1761412,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3510,3510,1102,1,4,32.186,0,1,0,1,4,1,0,0,1
"3511",919,"53A71",41.47916667,-75.46875,0.780995035,530.622612,41.45833333,-75.4375,0.665834843,476.1651678,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3511,3511,1106,0,0,0,0,0,0,0,0,0,0,0,0
"3512",919,"53A73",41.4375,-75.46875,0.52056649,483.7569885,41.45833333,-75.4375,0.665834843,476.1651678,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3508,3508,1200,0,0,0,0,0,0,0,0,0,0,0,0
"3513",919,"53A72",41.47916667,-75.40625,0.678168501,430.3725967,41.45833333,-75.4375,0.665834843,476.1651678,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3513,3513,1104,0,0,0,0,0,0,0,0,0,0,0,0
"3514",919,"53A74",41.4375,-75.40625,0.683609346,459.908474,41.45833333,-75.4375,0.665834843,476.1651678,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3512,3512,1198,0,0,0,0,0,0,0,0,0,0,0,0
"3515",920,"40D22",41.60416667,-75.15625,0.693856154,396.7329475,41.625,-75.1875,0.555356001,399.8386042,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3514,3514,830,0,0,0,0,0,0,0,0,0,0,0,0
"3516",920,"40C26",41.64583333,-75.15625,0.464609364,371.7632904,41.625,-75.1875,0.555356001,399.8386042,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3515,3515,741,0,0,0,0,0,0,0,0,0,0,0,0
"3517",920,"40C25",41.64583333,-75.21875,0.540322581,434.3677368,41.625,-75.1875,0.555356001,399.8386042,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3525,3525,742,0,0,0,0,0,0,0,0,0,0,0,0
"3518",920,"40D21",41.60416667,-75.21875,0.522635903,396.4904419,41.625,-75.1875,0.555356001,399.8386042,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3526,3526,831,0,0,0,0,0,0,0,0,0,0,0,0
"3519",921,"40D33",41.5625,-75.09375,0.509348897,337.3014857,41.54166667,-75.0625,0.621966355,333.4448946,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3519,3519,918,0,0,0,0,0,0,0,0,0,0,0,0
"3520",921,"40D35",41.52083333,-75.09375,0.652117696,395.5554871,41.54166667,-75.0625,0.621966355,333.4448946,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3520,3520,1008,0,0,0,0,0,0,0,0,0,0,0,0
"3521",921,"40D36",41.52083333,-75.03125,0.678797413,330.3921794,41.54166667,-75.0625,0.621966355,333.4448946,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3517,3517,1007,0,0,0,0,0,0,0,0,0,0,0,0
"3522",921,"40D34",41.5625,-75.03125,0.647601412,270.530426,41.54166667,-75.0625,0.621966355,333.4448946,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3518,3518,917,0,0,0,0,0,0,0,0,0,0,0,0
"3523",922,"40D23",41.5625,-75.21875,0.618312074,340.4845619,41.54166667,-75.1875,0.664968551,381.5954406,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3523,3523,920,0,0,0,0,0,0,0,0,0,0,0.25,0.5
"3524",922,"40D26",41.52083333,-75.15625,0.757409479,392.6407547,41.54166667,-75.1875,0.664968551,381.5954406,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3524,3524,1009,0,0,0,0,0,0,0,0,0,0,0.25,0.5
"3525",922,"40D24",41.5625,-75.15625,0.757042007,400.786048,41.54166667,-75.1875,0.664968551,381.5954406,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3521,3521,919,0,0,0,0,0,0,0,0,0,0,0.25,0.5
"3526",922,"40D25",41.52083333,-75.21875,0.527110645,392.4703979,41.54166667,-75.1875,0.664968551,381.5954406,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3522,3522,1010,2,2,0,0,4,1,2,2,4,1,0.25,0.5
"3527",923,"40D15",41.52083333,-75.34375,0.560209607,410.0080516,41.54166667,-75.3125,0.65666122,408.6482252,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3527,3527,1012,0,0,0,0,0,0,0,0,0,0,0,1.02
"3528",923,"40D13",41.5625,-75.34375,0.758236102,419.50177,41.54166667,-75.3125,0.65666122,408.6482252,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3528,3528,922,0,0,0,0,0,0,0,0,0,0,0,1.02
"3529",923,"40D14",41.5625,-75.28125,0.66847453,412.9405561,41.54166667,-75.3125,0.65666122,408.6482252,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3538,3538,921,2,4.08,9.656,0,2,0,2,4.08,2,0,0,1.02
"3530",923,"40D16",41.52083333,-75.28125,0.639724639,392.1425232,41.54166667,-75.3125,0.65666122,408.6482252,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3539,3539,1011,0,0,0,0,0,0,0,0,0,0,0,1.02
"3531",924,"40D32",41.60416667,-75.03125,0.603145204,232.6569977,41.625,-75.0625,0.542755868,286.4994183,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3529,3529,828,0,0,0,0,0,0,0,0,0,0,0,1
"3532",924,"40D31",41.60416667,-75.09375,0.605744034,348.9097337,41.625,-75.0625,0.542755868,286.4994183,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3532,3532,829,2,4,0.804,0,2,0,2,4,2,0,0,1
"3533",924,"40C36",41.64583333,-75.03125,0.497805664,227.0788788,41.625,-75.0625,0.542755868,286.4994183,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3530,3530,739,0,0,0,0,0,0,0,0,0,0,0,1
"3534",924,"40C35",41.64583333,-75.09375,0.464328568,337.352063,41.625,-75.0625,0.542755868,286.4994183,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3531,3531,740,0,0,0,0,0,0,0,0,0,0,0,1
"3535",925,"39D73",41.5625,-75.46875,0.663758019,493.0402527,41.54166667,-75.4375,0.67485375,464.4136793,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3533,3533,925,0,0,0,0,0,0,0,0,0,0,0,0
"3536",925,"39D74",41.5625,-75.40625,0.582326962,441.6203003,41.54166667,-75.4375,0.67485375,464.4136793,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3536,3536,923,0,0,0,0,0,0,0,0,0,0,0,0
"3537",925,"39D76",41.52083333,-75.40625,0.673505275,439.9030952,41.54166667,-75.4375,0.67485375,464.4136793,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3534,3534,1013,0,0,0,0,0,0,0,0,0,0,0,0
"3538",925,"39D75",41.52083333,-75.46875,0.779824743,483.0910688,41.54166667,-75.4375,0.67485375,464.4136793,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3535,3535,1015,0,0,0,0,0,0,0,0,0,0,0,0
"3539",926,"39D72",41.60416667,-75.40625,0.609229496,431.3641357,41.625,-75.4375,0.773116188,468.3964071,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3537,3537,834,0,0,0,0,0,0,0,0,0,0,0.5,0.625
"3540",926,"39C75",41.64583333,-75.46875,0.858612182,507.6798706,41.625,-75.4375,0.773116188,468.3964071,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3544,3544,747,0,0,0,0,0,0,0,0,0,0,0.5,0.625
"3541",926,"39D71",41.60416667,-75.46875,0.693454332,443.328022,41.625,-75.4375,0.773116188,468.3964071,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3545,3545,836,1,2.5,0,40.4686,4,2,1,2.5,4,2,0.5,0.625
"3542",926,"39C76",41.64583333,-75.40625,0.931168741,491.2136002,41.625,-75.4375,0.773116188,468.3964071,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3546,3546,745,0,0,0,0,0,0,0,0,0,0,0.5,0.625
"3543",927,"40C16",41.64583333,-75.28125,0.570654225,371.5530281,41.625,-75.3125,0.722928293,391.3973541,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3543,3543,743,0,0,0,0,0,0,0,0,0,0,0,0.5825
"3544",927,"40D12",41.60416667,-75.28125,0.866476883,373.2662086,41.625,-75.3125,0.722928293,391.3973541,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3540,3540,832,2,2.33,6.438,0,2,0,2,2.33,2,0,0,0.5825
"3545",927,"40D11",41.60416667,-75.34375,0.69275084,409.711441,41.625,-75.3125,0.722928293,391.3973541,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3541,3541,833,0,0,0,0,0,0,0,0,0,0,0,0.5825
"3546",927,"40C15",41.64583333,-75.34375,0.761831223,411.0587387,41.625,-75.3125,0.722928293,391.3973541,41.5,-75.25,0.730731631,405.0023622,41.66666667,-75.5,0.71991493,400.7293284,3542,3542,744,0,0,0,0,0,0,0,0,0,0,0,0.5825
"3547",928,"53A64",41.4375,-75.53125,0.801985353,535.7314845,41.45833333,-75.5625,0.897641497,368.7078082,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3547,3547,1202,2,4.5,12.874,0,3,0,2,4.5,3,0,0,1.125
"3548",928,"53A63",41.4375,-75.59375,0.973340321,308.133449,41.45833333,-75.5625,0.897641497,368.7078082,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3556,3556,1204,0,0,0,0,0,0,0,0,0,0,0,1.125
"3549",928,"53A61",41.47916667,-75.59375,0.900510825,273.5616241,41.45833333,-75.5625,0.897641497,368.7078082,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3557,3557,1110,0,0,0,0,0,0,0,0,0,0,0,1.125
"3550",928,"53A62",41.47916667,-75.53125,0.91472949,357.4046753,41.45833333,-75.5625,0.897641497,368.7078082,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3558,3558,1108,0,0,0,0,0,0,0,0,0,0,0,1.125
"3551",929,"53B62",41.35416667,-75.53125,0.966789412,503.4055699,41.375,-75.5625,0.874232,482.7618958,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3568,3568,1390,0,0,0,0,0,0,0,0,0,0,0,0
"3552",929,"53A65",41.39583333,-75.59375,0.782764126,435.5095642,41.375,-75.5625,0.874232,482.7618958,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3548,3548,1298,0,0,0,0,0,0,0,0,0,0,0,0
"3553",929,"53A66",41.39583333,-75.53125,0.813274551,492.0363426,41.375,-75.5625,0.874232,482.7618958,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3566,3566,1296,0,0,0,0,0,0,0,0,0,0,0,0
"3554",929,"53B61",41.35416667,-75.59375,0.93409991,500.0961066,41.375,-75.5625,0.874232,482.7618958,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3569,3569,1392,0,0,0,0,0,0,0,0,0,0,0,0
"3555",930,"39D64",41.5625,-75.53125,0.573306196,430.1597366,41.54166667,-75.5625,0.508977417,418.4139528,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3588,3588,927,0,0,0,0,0,0,0,0,0,0,0,0
"3556",930,"39D66",41.52083333,-75.53125,0.623149905,334.6976967,41.54166667,-75.5625,0.508977417,418.4139528,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3598,3598,1017,0,0,0,0,0,0,0,0,0,0,0,0
"3557",930,"39D65",41.52083333,-75.59375,0.534066616,439.7922935,41.54166667,-75.5625,0.508977417,418.4139528,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3586,3586,1019,0,0,0,0,0,0,0,0,0,0,0,0
"3558",930,"39D63",41.5625,-75.59375,0.30538695,469.0060844,41.54166667,-75.5625,0.508977417,418.4139528,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3549,3549,929,0,0,0,0,0,0,0,0,0,0,0,0
"3559",931,"39D62",41.60416667,-75.53125,0.700607064,509.9002419,41.625,-75.5625,0.749772762,474.1722741,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3550,3550,838,0,0,0,0,0,0,0,0,0,0,0,0
"3560",931,"39D61",41.60416667,-75.59375,0.620424357,470.0381104,41.625,-75.5625,0.749772762,474.1722741,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3551,3551,840,0,0,0,0,0,0,0,0,0,0,0,0
"3561",931,"39C66",41.64583333,-75.53125,0.704365355,521.380188,41.625,-75.5625,0.749772762,474.1722741,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3552,3552,749,0,0,0,0,0,0,0,0,0,0,0,0
"3562",931,"39C65",41.64583333,-75.59375,0.97369427,395.3705559,41.625,-75.5625,0.749772762,474.1722741,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3553,3553,751,0,0,0,0,0,0,0,0,0,0,0,0
"3563",932,"39D52",41.60416667,-75.65625,0.349191017,385.0832443,41.625,-75.6875,0.665041113,367.648832,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3597,3597,842,0,0,0,0,0,0,0,0,0,0,0,0
"3564",932,"39C56",41.64583333,-75.65625,0.579046162,398.5879333,41.625,-75.6875,0.665041113,367.648832,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3555,3555,753,0,0,0,0,0,0,0,0,0,0,0,0
"3565",932,"39C55",41.64583333,-75.71875,0.859561892,311.4656429,41.625,-75.6875,0.665041113,367.648832,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3554,3554,755,0,0,0,0,0,0,0,0,0,0,0,0
"3566",932,"39D51",41.60416667,-75.71875,0.87236538,375.4585075,41.625,-75.6875,0.665041113,367.648832,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3596,3596,844,0,0,0,0,0,0,0,0,0,0,0,0
"3567",933,"53A51",41.47916667,-75.71875,0.934287007,411.5531189,41.45833333,-75.6875,0.904568972,379.321394,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3561,3561,1114,0,0,0,0,0,0,0,0,0,0,0,0
"3568",933,"53A54",41.4375,-75.65625,0.890246875,263.0427322,41.45833333,-75.6875,0.904568972,379.321394,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3562,3562,1206,0,0,0,0,0,0,0,0,0,0,0,0
"3569",933,"53A53",41.4375,-75.71875,0.929962038,442.0576904,41.45833333,-75.6875,0.904568972,379.321394,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3559,3559,1208,0,0,0,0,0,0,0,0,0,0,0,0
"3570",933,"53A52",41.47916667,-75.65625,0.863779967,400.6320343,41.45833333,-75.6875,0.904568972,379.321394,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3560,3560,1112,0,0,0,0,0,0,0,0,0,0,0,0
"3571",934,"53B52",41.35416667,-75.65625,0.937187674,NA,41.375,-75.6875,0.84598907,266.9524555,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3563,3563,1394,0,0,0,0,0,0,0,0,0,0,0,0
"3572",934,"53B51",41.35416667,-75.71875,0.745626215,246.6874123,41.375,-75.6875,0.84598907,266.9524555,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3564,3564,1396,0,0,0,0,0,0,0,0,0,0,0,0
"3573",934,"53A56",41.39583333,-75.65625,0.833263773,290.4771805,41.375,-75.6875,0.84598907,266.9524555,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3565,3565,1300,0,0,0,0,0,0,0,0,0,0,0,0
"3574",934,"53A55",41.39583333,-75.71875,0.867878619,263.6927738,41.375,-75.6875,0.84598907,266.9524555,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3567,3567,1302,0,0,0,0,0,0,0,0,0,0,0,0
"3575",935,"52A41",41.47916667,-75.84375,0.972201953,256.1083393,41.45833333,-75.8125,0.954965835,297.7318568,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3578,3578,1118,0,0,0,0,0,0,0,0,0,0,0,0.3125
"3576",935,"53A44",41.4375,-75.78125,0.951641542,339.4966011,41.45833333,-75.8125,0.954965835,297.7318568,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3576,3576,1210,0,0,0,0,0,0,0,0,0,0,0,0.3125
"3577",935,"52A43",41.4375,-75.84375,0.962521709,249.6067581,41.45833333,-75.8125,0.954965835,297.7318568,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3577,3577,1212,0,0,0,0,0,0,0,0,0,0,0,0.3125
"3578",935,"53A42",41.47916667,-75.78125,0.933498137,345.7157288,41.45833333,-75.8125,0.954965835,297.7318568,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3570,3570,1116,1,1.25,0,0,1,0,1,1.25,1,0,0,0.3125
"3579",936,"52A32",41.47916667,-75.90625,0.890194306,273.5734119,41.45833333,-75.9375,0.915765113,313.6859641,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3574,3574,1120,0,0,0,0,0,0,0,0,0,0,0,0
"3580",936,"52A31",41.47916667,-75.96875,0.948856924,294.0696869,41.45833333,-75.9375,0.915765113,313.6859641,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3571,3571,1122,0,0,0,0,0,0,0,0,0,0,0,0
"3581",936,"52A34",41.4375,-75.90625,0.849516589,310.5035286,41.45833333,-75.9375,0.915765113,313.6859641,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3572,3572,1214,0,0,0,0,0,0,0,0,0,0,0,0
"3582",936,"52A33",41.4375,-75.96875,0.974492633,376.597229,41.45833333,-75.9375,0.915765113,313.6859641,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3573,3573,1216,0,0,0,0,0,0,0,0,0,0,0,0
"3583",937,"52A35",41.39583333,-75.96875,0.949282164,371.3218117,41.375,-75.9375,0.932775608,365.5142555,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3575,3575,1310,0,0,0,0,0,0,0,0,0,0,0,7.5425
"3584",937,"52B31",41.35416667,-75.96875,0.917222222,374.2508087,41.375,-75.9375,0.932775608,365.5142555,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3584,3584,1404,0,0,0,0,0,0,0,0,0,0,0,7.5425
"3585",937,"52A36",41.39583333,-75.90625,0.971457377,344.863781,41.375,-75.9375,0.932775608,365.5142555,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3585,3585,1308,0,0,0,0,0,0,0,0,0,0,0,7.5425
"3586",937,"52B32",41.35416667,-75.90625,0.893140669,371.6206207,41.375,-75.9375,0.932775608,365.5142555,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3583,3583,1402,27,30.17,19.054,6.0703,30,0,27,30.17,30,0,0,7.5425
"3587",938,"53B42",41.35416667,-75.78125,0.716978512,193.2570068,41.375,-75.8125,0.794930093,288.2117473,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3579,3579,1398,0,0,0,0,0,0,0,0,0,0,0,0
"3588",938,"53A46",41.39583333,-75.78125,0.865009747,370.4533997,41.375,-75.8125,0.794930093,288.2117473,41.5,-75.75,0.799435697,352.2273923,41.66666667,-75.5,0.71991493,400.7293284,3581,3581,1304,0,0,0,0,0,0,0,0,0,0,0,0
